No Satelit    Epoch                 B*               True Anomaly       Ketinggian
41603         2024.21367889579      0.00016210       295.26099276       488.57014628
41603         2024.21439630396      0.00017418       296.08625004       488.44018847
41603         2024.21547241404      0.00018019       297.26546935       488.26598853
41603         2024.21601046795      0.00018311       297.87150987       488.17634761
41603         2024.21726592525      0.00018699       299.34141047       487.95851265
41603         2024.21744527587      0.00019025       299.56503466       487.92483863
41603         2024.21816267773      0.00019658       300.37806452       487.81117230
41603         2024.21834202798      0.00019745       300.58440271       487.78152228
41603         2024.21905942784      0.00019642       301.42834642       487.66369561
41603         2024.21995617689      0.00019953       302.46133510       487.51627284
41603         2024.22013552639      0.00020024       302.68097954       487.48460312
41603         2024.22085292276      0.00021100       303.50041004       487.36935134
41603         2024.22121162074      0.00021078       303.90952825       487.31323475
41603         2024.22192901642      0.00019432       304.65878952       487.21150748
41603         2024.22264641038      0.00019698       305.46837604       487.09945069
41603         2024.22282575880      0.00020028       305.67113618       487.07201634
41603         2024.22354315055      0.00019728       306.46663909       486.96801173
41603         2024.22390184626      0.00020181       306.85497336       486.91720063
41603         2024.22461923631      0.00021195       307.67569309       486.80864991
41603         2024.22551597076      0.00025658       308.69784808       486.67067433
41603         2024.22641270292      0.00024844       309.67224910       486.55278348
41603         2024.22659204902      0.00024979       309.89149122       486.52565668
41603         2024.22730943251      0.00025775       310.73115512       486.42107466
41603         2024.22820615852      0.00034159       311.84175216       486.27212128
41603         2024.22838550385      0.00034701       312.01024140       486.25496745
41603         2024.22910288257      0.00053534       312.83285795       486.13760187
41603         2024.22928222617      0.00054855       313.07622994       486.10454531
41603         2024.22999960115      0.00034738       313.87342217       486.03212044
41603         2024.23089631929      0.00036397       314.93709353       485.90361762
41603         2024.23179303423      0.00032540       315.97333856       485.79416261
41603         2024.23215171915      0.00032980       316.40829745       485.74655199
41603         2024.23268974669      0.00030802       317.04265758       485.67956775
41603         2024.23358645833      0.00022850       318.19818955       485.57096908
41603         2024.23394514219      0.00023092       318.61782420       485.52833388
41603         2024.23466250833      0.00020059       319.40251689       485.45611690
41603         2024.23484185041      0.00020841       319.64946774       485.43274416
41603         2024.23555921541      0.00020597       320.48010420       485.34992831
41603         2024.23627657981      0.00018420       321.30737745       485.27575484
41603         2024.23645592077      0.00018404       321.51321739       485.25460693
41603         2024.23735262407      0.00018269       322.56897672       485.16235708
41603         2024.23753196462      0.00018044       322.78885875       485.14127563
41603         2024.23824932566      0.00018442       323.63463502       485.06879382
41603         2024.23914602530      0.00019200       324.67255410       484.97963332
41603         2024.23932536552      0.00018346       324.95435875       484.95391913
41603         2024.24004272284      0.00018534       325.80978332       484.89410764
41603         2024.24022206216      0.00018646       326.04572666       484.87412722
41603         2024.24093941885      0.00018603       326.90300832       484.81237887
41603         2024.24183611393      0.00020802       328.02988050       484.72348971
41603         2024.24201545257      0.00020891       328.25139418       484.70571142
41603         2024.24273280598      0.00019145       329.12314887       484.65245934
41603         2024.24309148276      0.00018698       329.54397481       484.62497261
41603         2024.24362949699      0.00018859       330.20111798       484.58612342
41603         2024.24452618658      0.00019781       331.28031105       484.51179892
41603         2024.24470552325      0.00017211       331.50351643       484.49698116
41603         2024.24542287421      0.00022017       332.36212426       484.43863252
41603         2024.24578154852      0.00022215       332.79409458       484.41341670
41603         2024.24649889642      0.00022457       333.63027039       484.36748996
41603         2024.24739558085      0.00016236       334.68944630       484.31477314
41603         2024.24757491760      0.00016123       334.89996270       484.30344122
41603         2024.24829226355      0.00016960       335.74820746       484.26521018
41603         2024.24847159986      0.00017267       335.96017517       484.26017558
41603         2024.24918894470      0.00016632       336.80399255       484.22407952
41603         2024.25008562383      0.00017410       337.88624104       484.16745256
41603         2024.25026495954      0.00017513       338.10828843       484.15711847
41603         2024.25098230183      0.00017149       339.02069966       484.12606076
41603         2024.25169964284      0.00016838       339.92297498       484.09508828
41603         2024.25277565306      0.00015378       341.24791291       484.05526091
41603         2024.25295498787      0.00015362       341.48608616       484.04369422
41603         2024.25367232637      0.00014709       342.39317653       484.02029914
41603         2024.25403099522      0.00015085       342.85565075       484.00979278
41603         2024.25456899852      0.00013877       343.52843272       483.99334312
41603         2024.25546567082      0.00013897       344.62882636       483.95570087
41603         2024.25564500492      0.00013923       344.85759325       483.94933105
41603         2024.25636234052      0.00013502       345.75944927       483.93052592
41603         2024.25672100809      0.00013667       346.21540084       483.92451591
41603         2024.25725900913      0.00013658       346.89018539       483.91257266
41603         2024.25815567716      0.00013363       348.00746842       483.89671284
41603         2024.25851434385      0.00013210       348.45367216       483.88878979
41603         2024.25905234311      0.00013104       349.13426938       483.88171112
41603         2024.25941100924      0.00013288       349.60613750       483.87552843
41603         2024.26012834107      0.00012902       350.49023646       483.87118768
41603         2024.26102500451      0.00012183       351.61972505       483.86362940
41603         2024.26192166683      0.00012221       352.74932351       483.86697289
41603         2024.26210099913      0.00012410       352.98620740       483.86741125
41603         2024.26281832806      0.00012524       353.89844380       483.86679110
41603         2024.26371498784      0.00013077       355.03622143       483.86689886
41603         2024.26389432044      0.00013915       355.22689762       483.87490454
41603         2024.26461164727      0.00013258       356.20037149       483.88916426
41603         2024.26497031025      0.00013240       356.68223904       483.89370472
41603         2024.26640496096      0.00013136       358.55614601       483.90123882
41603         2024.26658429205      0.00013267       358.78730034       483.90321531
41603         2024.26730161557      0.00013219       359.73987975       483.91944116
41603         2024.26766027713      0.00013541         0.21922172       483.93233155
41603         2024.26819826877      0.00014243         0.93872984       483.94268559
41603         2024.26909492137      0.00013687         2.11150164       483.96256237
41603         2024.26927425164      0.00013678         2.34214441       483.96730336
41603         2024.26981224219      0.00013924         3.04819982       483.98424102
41603         2024.27052956221      0.00013628         4.00040022       484.02674384
41603         2024.27106755205      0.00013182         4.68449131       484.04114708
41603         2024.27178487101      0.00013013         5.60871885       484.06914662
41603         2024.27196419975      0.00014020         5.84556630       484.07115042
41603         2024.27286084661      0.00013602         7.02084267       484.11239193
41603         2024.27304017568      0.00013707         7.26560217       484.11841320
41603         2024.27375749265      0.00014860         8.14536120       484.16058963
41603         2024.27465413678      0.00012816         9.38688220       484.19414943
41603         2024.27483346563      0.00012636         9.63092728       484.20358508
41603         2024.27555077984      0.00013286        10.60036455       484.24537387
41603         2024.27573010877      0.00013751        10.84466563       484.26674895
41603         2024.27644742169      0.00013319        11.84065012       484.30808295
41603         2024.27734406189      0.00013401        13.03806833       484.35540261
41603         2024.27752338984      0.00013357        13.31073031       484.37437246
41603         2024.27824070071      0.00013006        14.31498324       484.42145718
41603         2024.27842002831      0.00012997        14.56491352       484.43380059
41603         2024.27913733801      0.00013729        15.57704782       484.48435903
41603         2024.28003397429      0.00014264        16.75861428       484.54464891
41603         2024.28021330137      0.00014283        16.98228699       484.55468927
41603         2024.28093060910      0.00013867        17.95488021       484.61052085
41603         2024.28128926284      0.00013571        18.42004809       484.63364406
41603         2024.28182724213      0.00014855        19.16353128       484.67826582
41603         2024.28290320052      0.00014897        20.56885246       484.76000578
41603         2024.28379983014      0.00016030        21.82044637       484.84635106
41603         2024.28469645904      0.00016883        23.06166092       484.92278833
41603         2024.28559308566      0.00018690        24.28822092       484.99694470
41603         2024.28648971027      0.00020163        25.61312013       485.08283262
41603         2024.28666903475      0.00020685        25.88843009       485.10087509
41603         2024.28738633230      0.00020044        26.92533798       485.17300964
41603         2024.28828295347      0.00019433        28.22492189       485.26272048
41603         2024.28846227746      0.00019429        28.46638491       485.27673829
41603         2024.28917957169      0.00020965        29.53934057       485.34692428
41603         2024.29007618773      0.00023599        30.81583999       485.44014148
41603         2024.29097280148      0.00026596        32.06942703       485.52620035
41603         2024.29115212385      0.00026630        32.33246495       485.54661990
41603         2024.29186941251      0.00026497        33.33991968       485.63561639
41603         2024.29204873429      0.00026690        33.60282735       485.65778712
41603         2024.29294534227      0.00029653        34.85164549       485.76262498
41603         2024.29366262721      0.00025629        35.88241055       485.84698185
41603         2024.29402126907      0.00025359        36.39521678       485.88892188
41603         2024.29473855142      0.00027092        37.41543337       485.97474767
41603         2024.29491787164      0.00026848        37.74778575       486.00011111
41603         2024.29545583180      0.00026016        38.55080800       486.06717448
41603         2024.29653175063      0.00025081        40.04985471       486.19321755
41603         2024.29671107008      0.00025037        40.30742399       486.21583798
41603         2024.29742834607      0.00026769        41.38463198       486.30924018
41603         2024.29760766478      0.00027292        41.67566611       486.33263965
41603         2024.29832493885      0.00026520        42.75992232       486.42650714
41603         2024.29922152902      0.00029232        44.08096825       486.53098395
41603         2024.29940084667      0.00029052        44.34703355       486.55432980
41603         2024.30011811391      0.00036472        45.43203217       486.64940957
41603         2024.30029743057      0.00035885        45.73759456       486.67934561
41603         2024.30101469877      0.00029519        46.75261180       486.77813603
41603         2024.30191127915      0.00027693        48.02955513       486.89768091
41603         2024.30209059486      0.00027561        48.28798360       486.92083277
41603         2024.30280785604      0.00026496        49.38069630       487.02320332
41603         2024.30298717123      0.00026101        49.68793615       487.05382105
41603         2024.30370443033      0.00024667        50.77938707       487.15777228
41603         2024.30460100148      0.00029937        52.11177971       487.27328908
41603         2024.30549757016      0.00030175        53.52785556       487.40996727
41603         2024.30585619694      0.00029803        54.04624759       487.45854360
41603         2024.30639413617      0.00031150        54.84699598       487.53499680
41603         2024.30711138713      0.00031030        55.87270501       487.63305194
41603         2024.30836657142      0.00029621        57.77789137       487.82349923
41603         2024.30854588295      0.00029659        58.06008268       487.85071936
41603         2024.30926312790      0.00028677        59.16080402       487.96210467
41603         2024.31015968172      0.00027179        60.52149961       488.10155460
41603         2024.31033899227      0.00026706        60.78642781       488.12925737
41603         2024.31105623262      0.00026924        61.97473121       488.25190369
41603         2024.31123554246      0.00026945        62.29200651       488.28434145
41603         2024.31195278049      0.00027069        63.39456963       488.39807572
41603         2024.31284932675      0.00025615        64.69667337       488.53060847
41603         2024.31302863552      0.00024504        64.94367184       488.56124578
41603         2024.31374587000      0.00026058        66.02840114       488.66808141
41603         2024.31392517817      0.00026915        66.32961987       488.69904424
41603         2024.31464241049      0.00023407        67.32822212       488.80703879
41603         2024.31571825768      0.00023897        68.77179756       488.95159292
41603         2024.31643548645      0.00026589        70.04096181       489.09214322
41603         2024.31679410038      0.00026949        70.63181604       489.15616947
41603         2024.31751132724      0.00023496        71.71768513       489.28259417
41603         2024.31840785852      0.00025707        73.05977445       489.42710019
41603         2024.31876647057      0.00024626        73.66891036       489.49707732
41603         2024.31948369230      0.00025910        74.83494725       489.62487826
41603         2024.32020091410      0.00026911        75.98958521       489.75228069
41603         2024.32109743831      0.00024338        77.31858885       489.90138326
41603         2024.32127674287      0.00024242        77.60550476       489.93333480
41603         2024.32199395989      0.00024173        78.75968605       490.06222067
41603         2024.32217326377      0.00024310        79.05451299       490.09430988
41603         2024.32289047918      0.00023056        80.15222847       490.21762321
41603         2024.32378699732      0.00018011        81.52730943       490.37812591
41603         2024.32396630071      0.00017924        81.79597770       490.40865257
41603         2024.32468351372      0.00017888        82.84701255       490.52834181
41603         2024.32504211970      0.00017349        83.40211452       490.59206423
41603         2024.32558002822      0.00016200        84.32033853       490.69940458
41603         2024.32647654134      0.00015619        85.67857015       490.85539271
41603         2024.32665584385      0.00015395        85.93108527       490.88464947
41603         2024.32737305355      0.00014590        87.02853253       491.01353336
41603         2024.32773165795      0.00014458        87.59498742       491.07910862
41603         2024.32844886631      0.00014096        88.69709289       491.20775709
41603         2024.32934537626      0.00014347        90.05508753       491.36561134
41603         2024.32952467880      0.00015326        90.24917013       491.38758992
41603         2024.33024188432      0.00015779        91.38751593       491.51844351
41603         2024.33042118566      0.00015884        91.62571502       491.54575366
41603         2024.33113839060      0.00016982        92.85564749       491.68807490
41603         2024.33203489637      0.00015839        94.23634201       491.85121019
41603         2024.33221419724      0.00016223        94.50982297       491.88274000
41603         2024.33293140022      0.00016049        95.63949298       492.01513035
41603         2024.33311070077      0.00016158        95.91216043       492.04658303
41603         2024.33382790219      0.00015924        97.06110068       492.18050049
41603         2024.33472440358      0.00015159        98.47236215       492.34651937
41603         2024.33490370361      0.00015375        98.72108677       492.37489548
41603         2024.33562090301      0.00016083        99.83525800       492.50371681
41603         2024.33669669921      0.00016159       101.55844293       492.70159926
41603         2024.33759319563      0.00014279       102.82804189       492.84929297
41603         2024.33777249473      0.00014195       103.09811851       492.88021058
41603         2024.33831039137      0.00014356       103.92560260       492.97531326
41603         2024.33866898902      0.00014294       104.48375669       493.03905248
41603         2024.33938618372      0.00013360       105.59851083       493.16765188
41603         2024.34028267634      0.00014235       106.93851054       493.31814706
41603         2024.34117916765      0.00014966       108.26065530       493.46972178
41603         2024.34207565746      0.00014765       109.63197035       493.62756974
41603         2024.34297214637      0.00014467       110.95892211       493.77697880
41603         2024.34315144396      0.00014649       111.23105296       493.80755323
41603         2024.34386863352      0.00014580       112.34015552       493.93329444
41603         2024.34404793071      0.00014938       112.62411671       493.96598760
41603         2024.34476511852      0.00015711       113.71208203       494.08561565
41603         2024.34566160432      0.00017832       115.08847144       494.23556461
41603         2024.34584090134      0.00016944       115.35760723       494.26784447
41603         2024.34655808710      0.00016728       116.38936206       494.38290902
41603         2024.34673738355      0.00016650       116.65395855       494.41212309
41603         2024.34745456896      0.00016741       117.70514721       494.52785540
41603         2024.34835105060      0.00013826       119.09015139       494.68357814
41603         2024.34853034658      0.00014186       119.34498295       494.70923986
41603         2024.34924752921      0.00014107       120.43985697       494.82865930
41603         2024.34960612055      0.00014501       120.96537703       494.88466633
41603         2024.35032330309      0.00015748       122.09223388       495.00458005
41603         2024.35121977926      0.00015783       123.48611117       495.15000447
41603         2024.35139907437      0.00015973       123.75181312       495.17660832
41603         2024.35211625393      0.00015989       124.85099664       495.29230319
41603         2024.35229554863      0.00015987       125.14280229       495.32307910
41603         2024.35301272740      0.00017419       126.20541433       495.42875568
41603         2024.35390919934      0.00017448       127.49814182       495.55872611
41603         2024.35408849350      0.00017703       127.75206128       495.58442511
41603         2024.35480567000      0.00021054       128.80842613       495.68988169
41603         2024.35498496363      0.00021538       129.06367690       495.71679585
41603         2024.35552284423      0.00022058       129.84120133       495.79485983
41603         2024.35659860503      0.00020936       131.42912407       495.95680075
41603         2024.35677789809      0.00021081       131.67201646       495.97980022
41603         2024.35749506721      0.00026551       132.71540690       496.07558049
41603         2024.35767435937      0.00026831       132.98971868       496.10447421
41603         2024.35839152820      0.00023037       134.09638259       496.21683278
41603         2024.35928798049      0.00045569       135.53158976       496.31114161
41603         2024.36018442997      0.00051369       136.91605114       496.41475641
41603         2024.36054300803      0.00045774       137.40204925       496.45490185
41603         2024.36108087426      0.00036573       138.12607522       496.52269461
41603         2024.36215660413      0.00024389       139.62213111       496.66220372
41603         2024.36233589202      0.00023432       139.87925147       496.68434191
41603         2024.36305304418      0.00027771       140.83105550       496.76695182
41603         2024.36323233172      0.00027280       141.09546088       496.78945949
41603         2024.36394948235      0.00027524       142.16532641       496.87470825
41603         2024.36502520292      0.00024165       143.73008684       497.00553427
41603         2024.36574234948      0.00021764       144.81154573       497.09658140
41603         2024.36592163634      0.00022850       145.03287638       497.11364052
41603         2024.36663878093      0.00020732       146.06104799       497.20290691
41603         2024.36753521036      0.00021336       147.30721921       497.30454666
41603         2024.36771449604      0.00021283       147.54718654       497.32084422
41603         2024.36843163721      0.00021332       148.52631591       497.40604788
41603         2024.36861092232      0.00021533       148.76773177       497.42729378
41603         2024.36932806254      0.00021462       149.81288070       497.51474998
41603         2024.37022448582      0.00021884       150.90258394       497.58650912
41603         2024.37040377022      0.00021773       151.14542805       497.60204825
41603         2024.37112090667      0.00022579       152.19554828       497.67902363
41603         2024.37147947426      0.00022843       152.69513891       497.71389203
41603         2024.37201732478      0.00023848       153.42068099       497.76023286
41603         2024.37291374049      0.00026132       154.53996821       497.82813061
41603         2024.37309302325      0.00026418       154.79190622       497.84597262
41603         2024.37381015486      0.00024716       155.91076326       497.92257869
41603         2024.37398943727      0.00024656       156.14300402       497.93461315
41603         2024.37578225555      0.00026254       158.57643905       498.07841339
41603         2024.37667865995      0.00027673       159.80643517       498.15525417
41603         2024.37685794033      0.00028567       160.03169268       498.16812155
41603         2024.37757506112      0.00030929       161.00670264       498.21596536
41603         2024.37847145855      0.00031054       162.30499685       498.29436755
41603         2024.37865073779      0.00030930       162.54629611       498.30680890
41603         2024.37936785298      0.00031420       163.50699530       498.35456743
41603         2024.37954713150      0.00030936       163.74269976       498.36587992
41603         2024.38026424462      0.00027024       164.71673449       498.41494648
41603         2024.38133991066      0.00027420       166.13766918       498.47236361
41603         2024.38205701926      0.00027486       167.07834752       498.51839690
41603         2024.38295340279      0.00023553       168.24876120       498.56493675
41603         2024.38402906049      0.00024784       169.60194801       498.61476546
41603         2024.38474616377      0.00024988       170.54961201       498.64675631
41603         2024.38564254022      0.00024596       171.76952977       498.68191383
41603         2024.38671818973      0.00023145       173.21151913       498.72553074
41603         2024.38689746440      0.00023182       173.46044740       498.73433690
41603         2024.38761456109      0.00025171       174.35836091       498.75161801
41603         2024.38779383492      0.00025179       174.58443148       498.75436727
41603         2024.38851093063      0.00023691       175.51486335       498.78288352
41603         2024.38940729773      0.00023270       176.70846158       498.81645328
41603         2024.38958657093      0.00023446       176.93223441       498.82347287
41603         2024.39030366281      0.00022633       177.83478478       498.83245274
41603         2024.39120002478      0.00021482       178.96518648       498.85230289
41603         2024.39209638557      0.00020527       180.04888234       498.85724537
41603         2024.39227565746      0.00020463       180.27094746       498.85988658
41603         2024.39281347249      0.00020496       180.98023385       498.87145503
41603         2024.39299274358      0.00020622       181.26154555       498.89288809
41603         2024.39388909929      0.00020569       182.36196959       498.89483183
41603         2024.39478545347      0.00020565       183.49669078       498.90364946
41603         2024.39496472407      0.00020631       183.72333701       498.90213756
41603         2024.39586107582      0.00019705       184.86589755       498.92556670
41603         2024.39604034593      0.00019653       185.08904497       498.92599886
41603         2024.39657815587      0.00019024       185.80378161       498.92287646
41603         2024.39765377413      0.00018561       187.15592749       498.91622969
41603         2024.39783304366      0.00018580       187.38405266       498.91841711
41603         2024.39855012066      0.00019445       188.28890716       498.90642925
41603         2024.39944646516      0.00017899       189.43853888       498.89564790
41603         2024.40034280842      0.00016520       190.57178137       498.88980700
41603         2024.40052207691      0.00016386       190.79353136       498.88491635
41603         2024.40123914981      0.00017087       191.65815167       498.87298458
41603         2024.40141841790      0.00017181       191.87800359       498.86775919
41603         2024.40213548964      0.00015930       192.74172174       498.85581478
41603         2024.40303182850      0.00013624       193.82488066       498.84015770
41603         2024.40321109609      0.00013712       194.05032663       498.83181273
41603         2024.40392816511      0.00014125       194.89677168       498.81523624
41603         2024.40410743235      0.00013939       195.11061953       498.81272563
41603         2024.40482450049      0.00014860       195.96026847       498.78959223
41603         2024.40572083538      0.00013140       197.09111995       498.75862573
41603         2024.40590010224      0.00013079       197.33301178       498.75121265
41603         2024.40661716861      0.00013122       198.22035569       498.72595742
41603         2024.40697570153      0.00012664       198.65064321       498.71635942
41603         2024.40769276678      0.00012339       199.57213114       498.68241084
41603         2024.40840983189      0.00013840       200.45449243       498.63346188
41603         2024.40876836388      0.00013490       200.90220503       498.61024711
41603         2024.40930616191      0.00015738       201.54728005       498.58013277
41603         2024.40966469298      0.00015825       201.96291742       498.56456917
